Event Date,Event Time,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty
6/6/2015,21:45:00,30 minutes,Toronto (Canada),ON,Canada,43.653226,-79.3831843,2,"Sorry to have troubled you. After seeing pictures of sky lanterns, I think that must have been what we saw.",15,Fireball,,,
12/9/2019,05:30:00,15mins,Chilliwack,BC,Canada,49.1579401,-121.9514666,2,Multiple lights falling in a direct line.Looking to the southeast. The odd flash as they neared earth.,15,Circle,,,
8/21/2015,22:30:00,"10 minutes, or less",Burlington (Canada),ON,Canada,43.3255196,-79.7990319,2,20 orange ufos in sky.  Always believed finally see for my own eyes.,15,Circle,,,
9/10/2011,21:30:00,10 min,Millbrook (Canada),ON,Canada,44.15055,-78.4488677,2,approximately 20 orange circles heading from west to east & then going up & disappearing,15,Circle,,,
3/26/2022,07:02:00,1 second,Ottawa,ON,Canada,45.3537097,-75.9342673,1,The smart monitor capture a group of 15 bird alike objects flew by my house in a rapid speed.,15,Unknown,,Birds,Probable
2/19/2020,05:30:00,10 minutes,Kamloops (Canada),BC,Canada,50.674522,-120.3272674,1,"They are streaming across the sky slowly, in a line fro south to east and maybe over the city at high altitude. ((Satellites))",15,Diamond,,,
8/31/2013,21:45:00,15 minutess,Campbell River (Canada),BC,Canada,50.0331226,-125.2733354,4,Multiple orange lights,14,Unknown,,,
4/19/2020,21:30:00,5 minutes,Boucherville (Canada),QC,Canada,45.5913698,-73.4364097,2,Sporadic crossing over each other flying. Not in formation at all and moving fast and zigzagging,14,Light,,,
5/1/2020,22:30:00,24 minutes,Hamilton (Canada),ON,Canada,43.2557206,-79.8711024,2,Strange orbs in the sky followed by an enormous boomerang shaped craft.  ((Starlink satellites?)),13,Triangle,,,
10/15/2002,05:45:00,,Comox (Canada),BC,Canada,49.6735133,-124.9282659,2,On the 15 of oct a friend and I where look up at the star  when we say the intention space station we followed it till it fall out of s,13,Formation,Report submitted by student.  PD,,
6/18/2014,19:00:00,30 second,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,2,I saw a chevron shape UFO and few seconds after I saw a group of 7 and 5 round shape object following the main base UFO this is 120 tim,13,Chevron,,,
3/12/1997,21:00:00,2.5hrs,Black River (Canada),ON,Canada,45.0787059,-74.871981,9,"About the time the Phoenix Lights were making news, we witnessed the very same over Lake Ontario.",12,Sphere,,,
3/1/2005,00:00:00,long over 2 houers,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,8,stoped and then spann looking for close life forms i think then stoped and started swooping down,12,Triangle,Witness indicates that date of the event is approximate.  PD,,
10/16/2019,11:00:00,All night,Digby (Canada),NS,Canada,44.6222077,-65.7565781,5,,12,Circle,,,
8/30/1981,17:00:00,?,Parbrow (Canada),NS,Canada,45.0778473,-63.5466822,5,I had 3 sightings in 4 mouthes about 20 years ago.,12,Cigar,,,
8/13/2011,22:15:00,5 minutes,Bradford (Canada),ON,Canada,44.1109858,-79.5794265,4,Orange circles that came from no where made a upside dipper did not move then disappeared.  Then more lights came.,12,Other,Date above has been corrected.  PD,,
12/24/2012,22:00:00,10 minutes,North Bay (Canada),ON,Canada,46.3091152,-79.4608204,4,Several (12-15) red/orange lights moving erraticly upwards to out of sight.,12,Light,,,
9/9/2023,21:32:00,20 minutes,North Richmond Hill,ON,Canada,43.8828401,-79.4402808,4,Numerous unidentified metal red glowing orbs spotted in the north east sky. Emerging from the horizon to be seen moving in diff dir mov,12,Fireball,,Unexplained,Possible
1/9/2025,19:20:00,30 mins,Washago,ON,Canada,44.7444327,-79.3175402,4,"Multiple Flying objects at various altitudes including extremley low and high, Looks like the drone sightings in the USA.",12,Circle,,Drone,Possible
5/12/2004,23:11:00,5 min,Calgary (55km outside) (Canada),AB,Canada,51.0447331,-114.0718831,4,cigar shaped glowed green and then changed to red flown to the east in zig zags approx 12,12,Cigar,,,
4/22/2007,21:45:00,5seconds,Ingersoll (Canada),ON,Canada,43.0381628,-80.884049,3,"5 pentagons glowing white,transparent then 7 glowing white transparent triangles follow.",12,Triangle,Witness elects to remain totally anonymous;  provides no contact information.  PD,,
8/15/1988,20:00:00,3 hours,Kingston (north of) (Canada),ON,Canada,44.231345,-76.4809694,3,"Multi-coloured large UFO seen low on horizon, Ontario, 1988",12,Oval,Witness indicates that date in 1988 is approximate.  We have encouraged the witness to submit a detailed report.  PD,,
10/9/2010,00:00:00,ongoing,Peterborough (Canada),ON,Canada,44.3047061,-78.3199606,3,i can show anyone who wants ufo's on any clear night and i would even pay for your time if you dont see one. serious replys only,12,Other,,,
12/28/2010,22:30:00,20 minutes,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,3,approx. 12 red spheres following thesame flight path,12,Light,,,
8/14/2010,21:15:00,8 minutes,Caledon (from Brampton) (Canada),ON,Canada,43.7315479,-79.7624177,3,"String of 12 pulsing lights travelling from west and fading out northeast over Caledon, ON",12,Light,,,
5/14/2022,22:35:00,3 minutes,EDMONTON,AB,Canada,53.5460983,-113.4937266,3,Straight line formation distance apart equal about 3 lrg plane sizes long. Diamond bracelet next to moon stretched out,12,Formation,,,
5/9/2008,00:00:00,01:15,Fort McMurray (Canada),AB,Canada,56.7266231,-111.3790095,3,"i dont even know what we saw, but they were fast and traveled in packs",12,Diamond,,,
8/14/2001,22:45:00,15min,Strathroy (Canada),ON,Canada,42.95542,-81.6232333,2,MANY OBJECTS SEEN IN ONTAIRO SKY.,12,Triangle,"We suspect the witness means a date of August 14, 2001.  We have altered the date above.  PD",,
9/12/2003,20:45:00,10 min,Regina (Canada),SK,Canada,50.4452112,-104.6188944,2,approx 30 or so lights or so all in trianguler patterns  with the exeption of 4 or 6 which were moving at high speed by themselves,12,Triangle,Witness elects to remain totally anonymous.  PD,,
8/11/2012,23:30:00,45 minutes,Edmonton,AB,Canada,53.5460983,-113.4937266,2,We saw at least a dozen white spheres darting back and forth and between each other at very high speed for more than 45 minutes,12,Orb,,,
2/24/2020,05:55:00,8 minutes,Barrie (Canada),ON,Canada,44.3893556,-79.6903316,2,"On February 24/ 2020 at 5:50Am I had just got in my hot tub and was looking at the stars.  ((""Starlink"" satellites??))",12,Light,,,
4/18/2020,21:50:00,4 minutes,Edmonton (Canada),AB,Canada,53.5460983,-113.4937266,2,"I saw 2 lights heading against one another, perhaps satellites.  ((Starlink satellites))",12,Light,,,
6/7/2014,15:30:00,3 minutes,Calgary/Regina (2 hrs. east of Calgary)(Canada),SK,Canada,51.0447331,-114.0718831,2,12- 15 Spherical Balls of light flying in formation during daylight over Saskatchewan,12,Light,,,
7/15/1982,21:00:00,1 hour,Kelowna (Canada),BC,Canada,49.8863235,-119.4965917,2,Okanagan Triangular UFO's Fly in Formation,12,Formation,"Date is approximate.  We will invite the witness to have his friend submit a report, as well.  Very interesting report, we believe.  PD",,
8/14/2015,20:10:00,4-5 minutes,Brampton (Canada),ON,Canada,43.7315479,-79.7624177,2,"My wife spotted them first.

What really gave it away was that there were so many Of them in such a small space. 110% they were not",12,Formation,,,
3/5/2019,21:00:00,4 minutes,Surrey/Langley,BC,Canada,49.0730431,-122.5727084,2,On Tuesday evening in Cloverdale BC at approximately 9 PM I walked onto my porch I couldn't believe my eyes there was approx. 12 roundi,12,Fireball,,,
11/7/2015,21:00:00,15 minutes,Bowen Island (Canada),BC,Canada,49.3767653,-123.3701541,2,12 Orange UFO's that looked like fireballs.,12,Fireball,,,
1/17/2005,20:35:00,2-4 min,Calgary (Canada),AB,Canada,51.0447331,-114.0718831,2,12 ufos flew over head,12,Fireball,,,
4/29/2020,22:30:00,15 minutes,Kelowna (Canada),BC,Canada,49.8863235,-119.4965917,2,Space station like object looks like it’s continuously on a loop only seeing one object at a time 10 of them. ((Starlink satellites?)),12,Cone,,,
4/8/2003,23:30:00,1hr,Cranbrook (Canada),BC,Canada,49.5129678,-115.7694002,1,it was hovering and rotating,12,Other,,,
5/27/2019,01:00:00,15-20 seconds,Red Deer (Canada),AB,Canada,52.2690328,-113.8114955,1,"Approx 12 light traveling East , appearance similar to satelites at 1am over Red Deer , Alberta.  ((anonymous source))",12,Light,Witness elects to remain totally anonymous; provides no contact information.  PD,,
11/19/2003,17:30:00,10-12 seconds,Guelph (Canada),ON,Canada,43.5448048,-80.2481666,1,"several crafts flying in a V-shaped formation; Guelph, Ontario",12,Formation,,,
12/28/2014,19:45:00,8 minutes,Kanata (Canada),ON,Canada,45.3088185,-75.8986835,1,More than a dozen round fiery orange objects floating quietly by in the night sky.,12,Fireball,,,
3/29/2003,02:40:00,5 minutes,Cornwall (Canada),ON,Canada,45.0212762,-74.730345,1,"Yeah,contact me at (613) ((number deleted))",12,Circle,"Witness elects to remain totally anonymous, save for telephone number, deleted above.  PD",,
8/15/2004,23:05:00,10 min.,Niagara Falls (Canada),ON,Canada,43.0895577,-79.0849436,8,"9 to 11 unusual reddish/orange lights which were continuosly changing formation.

We are located in Niagara Falls Canada,and these li",11,Light,Witness elects to remain totally anonymous.  PD,,
7/15/2018,17:30:00,45 minutes,Vancouver (Canada),BC,Canada,49.2827291,-123.1207375,6,"11 white star like lights blinking/flashing & non-flashing for 40+ minutes in scattered formation, very very slowly moving.",11,Formation,,,
7/1/2012,23:00:00,20 minutes,Bath (Canada),ON,Canada,44.1840483,-76.771219,3,Orange Lights in the sky,11,Other,,,
7/30/2005,23:40:00,35 secs,Innisfail (Canada),AB,Canada,52.0274086,-113.9501267,2,Two different crafts sighted in the same night by two people,11,Triangle,Witness elects to remain totally anonymous; provides no contact information.  PD,,
1/20/2018,19:30:00,5 minutes,Toronto (Canada),ON,Canada,43.653226,-79.3831843,2,"Orbs of light traveling in a line, equally spaced apart, NE direction; changing from red to white.  We saw approx 11 of them",11,Orb,,,
12/3/2019,07:03:00,4 minutes,Red Deer (Canada),AB,Canada,52.2690328,-113.8114955,2,December 3rd 2019 7:04 a.m. .  ((NUFORC Note:  Starlink satellites?  PD)),11,Light,,,
5/26/2019,01:30:00,5 minutes,Bonnyville (Canada),AB,Canada,54.2679661,-110.7397826,2,Bright lights following one another in a straight line across the sky.  ((NUFORC Note:  String of Space Link satellites.  PD)),11,Light,String of Space Link satellites.  PD,,
10/5/2023,21:00:00,30 seconds,Agassiz,BC,Canada,,,2,Group of golden orbs traveling West to East constantly changing formation,11,Changing,,Unexplained,Possible
6/20/2014,23:00:00,10 minutes,Beeton (Canada),ON,Canada,44.0791616,-79.784315,1,6 and then 5 fireballl like objects appear from the west and slowly floated north.,11,Fireball,,,
4/17/2020,21:45:00,15 minutes,Keswick (Canada),ON,Canada,44.2266889,-79.453512,1,"Friday, april 17th, 2020 at 9:45 pm in Keswick, Ontario.  ((Starlink satellites?))",11,Diamond,,,
11/14/1997,21:00:00,30 seconds,Whistler (Canada),BC,Canada,50.1161686,-122.9535117,100,Lights over Whistler BC,10,Chevron,,,
8/3/2002,17:00:00,1 hour,Toronto (Canada),ON,Canada,43.653226,-79.3831843,8,circles aroud Toronto,10,Circle,,,
5/18/2007,22:50:00,45-hour,London (Canada),ON,Canada,42.9849233,-81.2452768,4,30-40 dim lights flying over London Ont. over hour span,10,Other,,,
4/27/2017,19:30:00,1 minute,West Kelowna (Canada),BC,Canada,49.863612,-119.5644584,3,Several glowing orbs 'dancing' in the sky.,10,Other,,,
7/30/2009,22:20:00,2 hours atleast,Williamslake (Canada),BC,Canada,52.1416736,-122.1416885,3,2 clusters of orbs in british columbia,10,Orb,,,
4/10/2020,21:15:00,10 minutes,Hamilton (Canada),ON,Canada,43.2557206,-79.8711024,3,Convoy traveling across the sky.  ((Starlink satellites)),10,Orb,,,
12/25/2013,20:00:00,10 minutes,Waterdown (Canada),ON,Canada,43.3247102,-79.9030371,3,Fireballs flying in sequence spaced perfecly fr horizon to clouds.,10,Fireball,,,
5/10/2002,22:00:00,one hour,Brampton (Canada),ON,Canada,43.7315479,-79.7624177,2,At least 10 aircraft with very bright lights circling the Brampton area with no set pattern and altitudes.This is the third time we hav,10,Unknown,,,
12/25/2015,00:00:00,5-10 minutes,Port Coquitlam (Canada),BC,Canada,49.2628382,-122.7810708,2,Lights going by orange balls.,10,Sphere,Witness elects to remain totally anonymous; provides no contact information.  PD,,
1/6/2025,23:26:00,1-2 minutes,Embro,ON,Canada,43.1533726,-80.8596756,2,Drone like crafts with four white lights in square with a center red light flashing,10,Rectangle,,Unexplained,Possible
7/23/2000,11:00:00,10 minutes,Toronto (Canada),ON,Canada,43.653226,-79.3831843,2,"we were looking in southeast direction from bathurst and harbourd,ten objects flying in formation (arch shape) some where silver others",10,Oval,,,
9/22/2012,22:30:00,roughly 2-3 mins,Waterdown (Canada),ON,Canada,43.3247102,-79.9030371,2,"Yellow-Orange Orbs, clustered, yet in formation. Almost in parallel sets of 2. Moving quicker than a plane, much brighter than stars",10,Other,,,
12/25/2019,19:45:00,5 minutes,Cypress Hills (Canada),SK,Canada,52.157902,-106.6701577,2,"About 10 spacecraft with lights in each with space in between but in an exact line.  ((""Spacelink"" satellites.))",10,Other,,,
10/13/2012,22:54:00,40 minutes,Vineland (Canada),ON,Canada,43.1513548,-79.3927698,2,Tiny stars.,10,Orb,,,
9/25/2020,21:45:00,15+ minutes,Kitchener (Canada),ON,Canada,43.4516395,-80.4925337,2,Multiple lit orbs.  ((Starlink satellites?)),10,Orb,,,
10/9/2022,23:59:00,not sure,Edmonton,AB,Canada,53.5460983,-113.4937266,2,Please contact,10,Light,,,
6/17/2014,23:30:00,5-10 minutes,Winnipeg (Canada),MB,Canada,49.8954221,-97.1385145,2,Succession of orange lights seen in Winnipeg (Canada).,10,Light,Witness elects to remain totally anonymous; provides no contact information.  PD,,
9/28/2012,23:00:00,20 minutes,Victoria (Canada),BC,Canada,48.4284207,-123.3656444,2,We saw bright lights moving around in the sky going from bright to dull and then disapearing up in the sky.,10,Light,,,
1/13/2025,21:00:00,15 minutes,Sarnia,ON,Canada,42.9446875,-82.3804375,2,"White lights appearing, some staying static others moving horizontal underneath. Dim red lights moving straight vertical.",10,Light,,Unexplained,Possible
2/19/2020,19:00:00,4 minutes,Rossland (Canada),BC,Canada,49.0781415,-117.8000037,2,"I noticed what I thought was a sattlelight in the sky to the west of Orion but it disappeared.  ((""Starlink"" satellites??))",10,Light,,,
5/31/2014,00:05:00,2 hours,Hamilton (Canada),ON,Canada,43.2557206,-79.8711024,2,Pulsing green lights in Lake Ontario.,10,Light,Witness elects to remain totally anonymous; provides little contact information.  PD,,
10/6/2012,19:50:00,40 minutes,Kingston (Canada),ON,Canada,44.231345,-76.4809694,2,"October 6, 2013, three passes of 6-10 bright orange fireballs/lights moving in formation was observed over Kingston Ontario.",10,Fireball,Witness elects to remain totally anonymous; provides no contact information.  PD,,
4/9/2004,21:37:00,Approx: 20 seconds,Not Given (Canada),ON,Canada,56.130366,-106.346771,2,"HBCCUFO CANADIAN REPORT:  Egg shaped (dark orange on inside, light orange/yellow on outside).",10,Egg,,,
5/10/1979,17:00:00,55 seconds,Montreal (Canada),QC,Canada,45.5018869,-73.5673919,2,"TEN BRIGHT SPHERES WERE DESCENDING THROUGH THE CLOUDS, ONCE THEY WERE CLEAR THROUGH MY CAMERA LENS AND I SNAPPED THE PICTURE THEY ASCEN",10,Circle,Witness indicates that date of the incident is approximate.  She provides no other information about the incident.  PD,,
5/1/2016,00:15:00,00:49,Gimli (Canada),MB,Canada,50.6530352,-97.056144,2,Sighted a chevron or checkmark object with dull orange lights and spotted 9 more objects very soon afterward.,10,Chevron,,,
8/27/2022,02:29:00,Approximately 15 to 20 se,South of Sudbury,ON,Canada,46.4917317,-80.993029,1,multiple firework like explosions in orbit or beyond through binoculars,10,Unknown,,,
12/3/2004,01:00:00,20 minutes,Norquay (Canada),SK,Canada,51.882039,-102.0882845,1,They were observing us.,10,Sphere,,,
2/12/2023,10:40:00,5-15 minutes,Toronto,ON,Canada,43.653226,-79.3831843,1,"Large submarine object, all black, size of maybe 2 helicopters, less than a kilometer above ground",10,Oval,,,
